Python,Java,C++,SQL,Machine_Learning,Deep_Learning,NLP,Computer_Vision,AWS,Azure,Docker,Kubernetes,Git,Linux,Flask,Django,Pandas,NumPy,Scikit_Learn,TensorFlow,PyTorch,PowerBI,Tableau,Excel,MongoDB,MySQL,Internship_Months,Projects,Research_Papers,Open_Source,GitHub_Score,LeetCode_Rating,CGPA,AWS_Cert,Google_Cert,Microsoft_Cert,IBM_Cert,Cisco_Cert,Communication,Leadership,Teamwork,Problem_Solving,Career
0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,94,1317,8.43,0,1,0,0,1,6,6,8,6,Cloud Engineer
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,98,1501,7.83,1,0,0,0,0,10,8,9,7,Cloud Engineer
0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,5,3,0,91,1923,8.56,0,0,0,0,0,9,8,7,9,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,65,1842,8.22,0,1,0,1,0,10,8,6,6,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,75,1027,8.23,1,0,0,0,1,8,7,10,9,Cloud Engineer
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,8,2,3,80,949,8.23,0,1,0,0,1,8,10,7,9,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,50,1820,7.41,0,0,0,0,0,6,9,8,6,Cloud Engineer
1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,2,48,1760,8.07,1,0,1,1,0,6,6,10,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,5,1,7,81,1062,8.71,0,0,0,0,0,6,10,9,6,DevOps Engineer
1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,1,10,87,1905,8.76,0,0,1,0,0,8,6,7,8,DevOps Engineer
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,100,945,7.9,1,0,0,0,1,8,9,8,9,DevOps Engineer
1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,86,1042,8.62,0,1,0,0,0,7,6,6,6,DevOps Engineer
1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,6,1,4,80,1705,8.74,0,0,0,0,0,7,10,8,6,DevOps Engineer
1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,61,1644,8.07,0,1,0,0,0,7,7,8,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7,8,0,2,73,1234,7.0,1,1,0,0,1,10,5,8,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,4,87,1905,6.91,0,0,0,0,0,10,8,9,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,9,86,2082,7.65,0,1,0,0,0,9,5,8,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,8,7,2,8,82,1850,6.95,1,1,1,1,0,6,10,9,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,8,71,1174,9.12,1,1,0,0,1,8,7,10,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,8,3,0,60,1124,9.22,1,1,0,0,0,6,10,10,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,5,5,3,10,94,1708,7.78,0,1,1,0,0,8,5,6,8,DevOps Engineer
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,5,1,8,78,900,9.37,0,1,0,0,0,6,9,9,6,DevOps Engineer
1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,7,3,4,79,1760,9.03,0,1,0,0,1,9,9,10,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,94,1342,7.84,0,0,1,0,0,10,5,8,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,5,46,1949,8.76,0,0,0,1,1,9,9,6,8,DevOps Engineer
1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,7,6,0,4,59,1065,7.96,0,0,0,1,0,7,9,8,7,DevOps Engineer
1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,3,2,89,1211,8.65,0,0,0,1,0,10,7,10,8,DevOps Engineer
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,4,2,4,74,1272,7.05,0,1,1,0,1,9,9,8,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,9,96,1785,7.68,0,0,0,0,0,6,8,8,8,DevOps Engineer
1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,5,62,2002,7.16,0,0,0,0,0,9,8,8,6,DevOps Engineer
1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,3,72,1277,8.26,0,0,1,1,1,7,10,10,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,44,2044,8.63,0,1,0,0,0,7,9,10,8,DevOps Engineer
1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,5,0,10,77,1685,8.46,1,1,1,0,0,6,10,10,10,DevOps Engineer
1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,3,7,94,1753,7.37,0,0,0,1,0,10,5,8,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,2,6,40,1344,6.95,0,1,1,0,0,6,7,7,7,DevOps Engineer
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,5,0,3,65,1247,7.22,0,1,1,0,1,6,9,10,6,DevOps Engineer
1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,85,1283,7.94,1,1,1,0,1,6,8,7,6,DevOps Engineer
1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,8,2,7,57,1310,7.4,1,1,0,0,1,10,7,6,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6,3,1,3,50,904,7.06,0,1,0,0,1,6,9,6,9,DevOps Engineer
1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,2,40,1191,9.2,1,0,0,0,0,7,8,8,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,6,2,2,91,1819,8.66,0,1,0,1,0,6,9,10,7,DevOps Engineer
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,5,57,964,7.06,1,0,0,0,0,10,6,10,6,DevOps Engineer
1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,2,61,997,8.3,0,1,0,0,0,8,6,10,10,DevOps Engineer
1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,5,51,1985,9.11,0,0,0,0,1,6,8,9,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,8,2,0,94,1793,8.4,0,1,1,0,0,9,6,10,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,44,1378,7.63,1,0,0,0,1,10,9,9,9,DevOps Engineer
1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,6,87,2050,7.19,1,1,0,0,0,7,5,9,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,47,1510,8.28,0,0,0,1,0,9,5,10,10,DevOps Engineer
1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,3,68,1173,8.86,0,1,0,1,1,7,5,10,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,45,1309,7.87,1,1,1,0,1,9,9,9,9,DevOps Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,73,1097,7.54,0,1,1,0,0,10,10,7,7,DevOps Engineer
1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,5,2,7,46,1224,6.9,0,0,1,0,1,8,8,7,7,DevOps Engineer
1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,7,4,3,6,99,1399,8.62,0,0,0,0,0,10,7,8,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,10,43,1218,7.13,0,0,0,0,0,10,5,9,6,DevOps Engineer
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,8,53,2179,8.93,0,1,0,1,0,8,9,8,7,DevOps Engineer
1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,5,3,0,6,99,1677,9.04,0,0,0,1,1,6,8,9,9,DevOps Engineer
0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,7,1,10,59,2145,8.7,0,0,0,1,0,6,9,9,8,DevOps Engineer
1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,4,94,1562,7.69,0,0,1,1,1,9,8,10,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,7,45,2106,7.94,1,0,0,1,1,10,7,8,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,74,1390,7.67,1,0,0,0,0,8,7,9,8,DevOps Engineer
1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,10,97,938,8.31,0,0,0,1,0,8,5,6,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,4,1,8,65,1325,8.94,1,1,1,0,0,8,10,10,10,DevOps Engineer
1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,8,40,948,8.93,0,0,0,0,1,8,10,8,9,DevOps Engineer
1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,3,54,1389,9.04,0,0,1,1,1,8,7,8,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,1,48,1026,7.4,0,1,0,0,1,8,7,6,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,7,90,1582,9.09,1,0,0,0,1,6,9,8,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,3,88,2120,8.91,1,0,1,1,1,6,5,10,7,DevOps Engineer
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7,6,1,8,59,2143,8.14,0,1,0,0,1,7,9,7,10,DevOps Engineer
1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,8,2,6,88,2200,8.67,1,0,1,0,1,8,10,9,9,DevOps Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,2,7,71,1289,8.46,1,1,0,0,0,6,10,9,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,5,51,1807,7.72,0,0,0,0,1,7,5,6,6,DevOps Engineer
1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8,8,2,4,70,1136,6.9,1,0,0,0,1,9,9,10,10,DevOps Engineer
1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,1,6,80,1844,9.15,1,0,0,1,0,10,5,6,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,5,3,5,52,2161,7.97,1,0,0,1,1,6,5,9,7,DevOps Engineer
1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,4,59,1374,6.96,0,0,0,0,1,6,6,9,6,DevOps Engineer
1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,7,96,1381,7.74,0,1,0,1,0,8,6,8,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,5,8,0,5,81,1099,8.48,0,0,0,1,1,8,8,9,7,DevOps Engineer
1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,0,10,93,1295,6.87,0,0,0,1,0,8,6,8,10,DevOps Engineer
1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,4,2,8,70,949,8.43,0,1,0,1,0,10,10,10,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8,4,2,6,94,2151,7.88,0,0,1,0,1,8,5,9,6,DevOps Engineer
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,4,2,9,58,2007,7.28,0,0,0,0,1,10,9,6,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,4,75,916,8.62,1,0,1,0,0,6,7,9,10,DevOps Engineer
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,7,66,1415,7.67,0,0,0,0,0,7,6,10,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,43,2010,6.97,0,0,1,1,0,10,8,9,9,DevOps Engineer
1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,81,1451,8.46,0,1,0,0,0,7,7,8,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,7,2,1,67,1858,8.33,0,1,1,0,0,10,9,6,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,3,0,5,69,942,7.02,0,1,1,0,0,8,8,8,7,DevOps Engineer
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,76,981,7.86,0,0,1,1,0,10,7,9,9,DevOps Engineer
1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,8,4,0,10,49,1221,7.33,1,0,0,1,1,9,9,7,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,5,1,3,58,1810,8.48,1,0,0,0,1,9,5,8,6,DevOps Engineer
1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,1,79,2158,8.04,0,0,1,0,0,9,8,9,8,DevOps Engineer
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,7,64,1528,9.41,1,0,0,1,0,9,10,8,7,DevOps Engineer
1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,6,73,1085,7.41,0,1,0,1,0,7,7,10,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,2,53,1104,8.05,0,0,1,0,1,9,5,9,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,7,48,1305,8.61,0,0,1,0,0,10,7,7,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,5,0,8,71,973,8.83,0,0,0,0,1,8,7,9,7,DevOps Engineer
1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,5,2,7,96,1658,6.87,0,1,1,0,0,8,9,10,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,6,3,0,4,85,1201,9.05,0,1,0,1,1,7,9,9,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,4,2,3,88,1231,8.43,0,1,0,0,1,8,10,10,8,DevOps Engineer
1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5,8,1,6,44,1903,8.81,0,1,1,1,1,10,10,10,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,96,1096,9.5,1,1,1,1,0,7,7,8,9,DevOps Engineer
1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,9,41,1597,7.45,1,0,1,0,0,8,5,10,7,DevOps Engineer
1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,9,48,1185,8.04,0,0,1,1,0,8,10,8,6,DevOps Engineer
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1,0,67,1555,7.53,0,1,0,0,1,7,7,6,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,10,80,1680,7.58,1,0,0,1,0,6,8,10,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,8,5,1,0,58,2064,8.42,1,0,1,0,1,6,5,9,6,DevOps Engineer
1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,10,49,1033,7.73,1,0,1,1,1,9,6,9,6,DevOps Engineer
1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,7,4,2,0,75,1959,7.98,0,0,0,0,1,7,6,9,6,DevOps Engineer
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,1,61,2110,9.13,1,1,0,0,1,8,5,7,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,40,1945,8.67,1,0,0,0,0,6,10,7,7,DevOps Engineer
1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,0,75,1454,6.8,1,1,0,0,0,9,8,9,7,DevOps Engineer
1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,2,8,0,5,63,1782,9.31,1,1,0,1,1,7,7,7,9,DevOps Engineer
1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,7,61,1660,6.86,0,0,1,1,0,7,10,6,8,DevOps Engineer
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,9,99,1179,8.14,0,1,0,1,0,6,6,9,10,DevOps Engineer
1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,2,10,85,1716,8.74,0,0,1,1,0,9,6,9,6,DevOps Engineer
0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,9,44,1990,6.92,1,1,0,1,0,8,7,7,7,DevOps Engineer
1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,4,2,6,86,1060,7.66,0,0,1,0,0,9,10,6,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,8,96,1306,8.82,0,0,0,0,0,8,7,10,10,DevOps Engineer
1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,4,2,5,44,1267,8.44,1,0,0,1,0,10,6,7,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,8,3,0,81,1350,7.86,0,1,0,1,0,9,7,6,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,3,3,10,56,1076,8.41,1,0,1,0,0,8,8,10,7,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,8,3,5,51,2067,7.4,0,0,0,0,0,8,10,8,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,6,89,2142,7.24,0,1,1,0,0,7,9,9,6,DevOps Engineer
1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,8,0,8,85,1824,7.88,0,0,0,1,1,9,8,6,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,4,87,1713,8.47,0,0,0,0,0,9,6,6,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,4,88,1043,7.4,0,1,1,0,0,6,5,8,8,DevOps Engineer
1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,5,55,1397,8.67,0,0,1,0,1,7,7,8,9,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,6,1,6,72,1787,7.44,0,0,0,1,1,10,9,6,6,DevOps Engineer
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,6,1,0,76,2085,8.79,0,1,1,1,1,10,6,10,10,DevOps Engineer
1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,4,8,2,6,73,934,7.01,0,1,0,0,1,7,8,6,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,7,1,0,98,1654,9.44,1,0,0,1,0,6,5,9,10,DevOps Engineer
0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,5,3,2,99,1531,8.63,0,0,0,0,0,10,5,8,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,71,1802,8.66,0,0,0,1,0,8,10,10,9,DevOps Engineer
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,7,3,9,81,1526,8.2,1,1,1,0,0,7,7,6,10,DevOps Engineer
1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,4,2,5,96,1409,8.69,0,1,0,1,1,7,10,10,10,DevOps Engineer
1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,7,7,2,8,45,1023,6.8,1,0,1,0,1,9,9,9,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,8,2,0,79,1453,7.24,0,0,1,1,0,9,6,6,6,DevOps Engineer
1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,75,1525,7.18,0,0,0,1,0,7,5,7,10,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,6,59,1529,7.3,1,0,0,0,0,8,7,10,7,DevOps Engineer
1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,4,3,6,52,1345,8.32,0,0,0,0,0,8,8,8,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,83,1529,9.26,0,0,0,1,0,10,7,6,6,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,73,947,7.76,0,0,1,0,0,10,7,8,8,DevOps Engineer
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,5,3,7,73,1497,7.81,1,0,0,1,0,6,10,10,10,DevOps Engineer
